cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
DAL_063,Wrenchcalibur,Rise of Shadows,Weapon,Epic,None,0,Warrior,,4,,3,True,,Akkapoj T.,"After your hero attacks, shuffle a Bomb into your [x]opponent's deck.",Whoso pulleth out this wrench from the toolbox is rightwise king of the lab.,enUS
DAL_548,Azerite Elemental,Rise of Shadows,Minion,Epic,Spell Damage,1,Neutral,,5,7,2,True,Elemental,Luca Zontini,"At the start of your turn, gain <b>Spell Damage +2</b>.",This is some bad blood.,enUS
DAL_546,Barista Lynchen,Rise of Shadows,Minion,Legendary,Battlecry,1,Neutral,,5,5,4,True,,Zoltan Boros,<b>Battlecry:</b> Add a copy of each of your other <b>Battlecry</b> minions_to_your_hand.,"""Thanks a latte!""",enUS
DAL_039,Convincing Infiltrator,Rise of Shadows,Minion,Rare,Taunt#Deathrattle,2,Priest,,5,6,2,True,,Zoltan Boros,[x]<b><b>Taunt</b></b>\n<b>Deathrattle:</b> Destroy a\n random enemy minion.,Its always nice to steal a familiar face.,enUS
DAL_799,Crystal Stag,Rise of Shadows,Minion,Epic,Battlecry#Rush,2,Druid,,5,4,4,True,Beast,Patrik Bjorkstrom,"<b>Rush</b>. <b>Battlecry:</b> If you've restored 5 Health this game, summon a copy of this.@ <i>({0} left!)</i>@ <i>(Ready!)</i>","Arrives alone, but usually leaves with a friend just like him.",enUS
DAL_085,Dalaran Crusader,Rise of Shadows,Minion,Common,Divine Shield,1,Neutral,,5,4,5,True,,James Ryman,<b>Divine Shield</b>,Stops for nothingexcept donuts.,enUS
DAL_147,Dragon Speaker,Rise of Shadows,Minion,Epic,Battlecry,1,Paladin,,5,5,3,True,,Arthur Bozonnet,<b>Battlecry:</b> Give all Dragons in your hand +3/+3.,All of his speeches really drag on.,enUS
DAL_431t,Drustvar Horror,Rise of Shadows,Minion,,Battlecry,1,Shaman,,5,5,5,,,Alex Horley,<b>Battlecry:</b> Cast {0} and {1}.,,enUS
DAL_731,Duel!,Rise of Shadows,Spell,Epic,None,0,Paladin,,5,,,True,,Konstantin Turovec,Summon a minion from each player's deck.\nThey fight!,"If you dont fight to the death, its Duel Yielding.",enUS
DALA_716,Fly-By,Rise of Shadows,Spell,,None,0,Neutral,,5,,,,,,"[x]Shuffle a Kadoom Bot\ninto your opponent's deck.\nWhen drawn, it explodes\nfor 50 damage.",,enUS
DALA_702,Gnomish Army Knife,Rise of Shadows,Spell,,Charge#Windfury#Divine Shield#Lifesteal#Poisonous#Taunt#Stealth,7,Neutral,,5,,,,,,"[x]Give a minion <b>Charge</b>,\n<b>Windfury</b>, <b>Divine Shield</b>,\n<b>Lifesteal</b>, <b>Poisonous</b>,\n<b>Taunt</b>, and <b>Stealth</b>.",,enUS
DAL_009,Hagatha's Scheme,Rise of Shadows,Spell,Rare,None,0,Shaman,,5,,,True,,Arthur Gimaldinov,Deal $@ damage\nto all minions.\n<i>(Upgrades each turn!)</i>,"""All shall suffer!""\n""But Hagatha, those are your minions...""\n""I said ALL!!!""",enUS
DAL_589,Hunting Party,Rise of Shadows,Spell,Rare,None,0,Hunter,,5,,,True,,Jim Nelson,Copy all Beasts in your_hand.,Not sure Id call it a good party if everyone ends up beside themselves.,enUS
DAL_052,Muckmorpher,Rise of Shadows,Minion,Epic,Battlecry,1,Shaman,,5,4,4,True,,Matt Dixon,[x]<b>Battlecry:</b> Transform into\na 4/4 copy of a different\nminion in your deck.,Fan favorite in the muck morphin' sewer strangers.,enUS
DAL_749,Recurring Villain,Rise of Shadows,Minion,Rare,Deathrattle,1,Neutral,,5,6,3,True,,Matt Dixon,"<b>Deathrattle:</b> If this minion has 4 or more Attack, resummon it.",Mwahahaha! You'll never catch him this time!,enUS
DALA_719,Soulreaper's Scythe,Rise of Shadows,Weapon,,Deathrattle,1,Neutral,,5,,6,,,,<b>Deathrattle:</b> Summon all minions killed by this weapon this run.,,enUS
DALA_727,Sow the Seeds,Rise of Shadows,Spell,,None,0,Neutral,,5,,,,,,Give all minions in your deck +3/+3.,,enUS
DALA_BOSS_41px,Summon Companions,Rise of Shadows,Hero Power,,None,0,Neutral,Neutral,5,,,,,,<b>Hero Power</b>\nSummon two random\nAnimal Companions.,,enUS
DAL_539,Sunreaver Warmage,Rise of Shadows,Minion,Rare,Battlecry,1,Neutral,,5,4,4,True,,Zoltan Boros,"<b>Battlecry:</b> If you're holding a spell that costs (5) or more, deal 4 damage.","What, did you expect the Sunreavers to be coldages?",enUS
DALA_704,Super Simian Sphere,Rise of Shadows,Spell,,None,0,Neutral,,5,,,,,,[x]Summon King Mukla.\nGive it <b>Immune</b> and\n'Can't be targeted by\nspell or Hero Powers.',,enUS
DAL_378t1,Wyvern,Rise of Shadows,Minion,,Rush,1,Hunter,,5,5,5,,Beast,L. Lullabi & K. Turovec,<b>Rush</b>,,enUS
DAL_185,Aranasi Broodmother,Rise of Shadows,Minion,Common,Taunt,1,Warlock,Neutral,6,6,4,True,Demon,Slawomir Maniak,"[x]<b>Taunt</b>\nWhen you draw this, restore\n#4 Health to your hero.",She's got a big brood and a big mood.,enUS
DAL_366t1,Assassin's Contract,Rise of Shadows,Spell,Epic,None,0,Rogue,,6,,,,,Akkapoj T.,Destroy a minion. Summon a 1/1 Patient Assassin.,,enUS
DAL_173,Darkest Hour,Rise of Shadows,Spell,Epic,None,0,Warlock,,6,,,True,,Slawomir Maniak,"Destroy all friendly minions. For each one, summon a random minion from your deck.",It's always darkest just before you find the light switch.,enUS
DAL_566,Eccentric Scribe,Rise of Shadows,Minion,Common,Deathrattle,1,Neutral,,6,4,6,True,,Charlene LeScanff,<b>Deathrattle:</b> Summon\nfour 1/1 Vengeful Scrolls.,Thems fightin words!,enUS
DAL_554t,Greasefire Elemental,Rise of Shadows,Minion,,None,0,Neutral,Neutral,6,6,6,,Elemental,Sean McNally,,,enUS
DAL_417,Heistbaron Togwaggle,Rise of Shadows,Minion,Legendary,Battlecry,1,Rogue,,6,5,5,True,,L. Lullabi & K. Turovec,"<b>Battlecry:</b> If you control a_<b>Lackey</b>, choose a fantastic treasure.","A staunch ally of Rafaam, at least while the shinies keep flowing.",enUS
DAL_366t3,Lucrative Contract,Rise of Shadows,Spell,Epic,None,0,Rogue,,6,,,,,Akkapoj T.,Destroy a minion. Add 2 Coins to your hand.,,enUS
DAL_751,Mad Summoner,Rise of Shadows,Minion,Rare,Battlecry,1,Neutral,Alliance,6,4,4,True,Demon,Konstantin Turovec,[x]<b>Battlecry:</b> Fill each player's\nboard with 1/1 Imps.,"Does he summon because of his madness, or is he mad from all the summoning?",enUS
DAL_376,Oblivitron,Rise of Shadows,Minion,Legendary,Deathrattle,1,Hunter,,6,4,3,True,Mech,Zoltan Boros,[x]<b>Deathrattle:</b> Summon a\nMech from your hand and\ntrigger its <b>Deathrattle</b>.,"Reduce, reuse, re-rattle!",enUS
DAL_565,Portal Overfiend,Rise of Shadows,Minion,Epic,Battlecry#Rush,2,Neutral,,6,6,5,True,Demon,Nicola Saviori,"[x]<b>Battlecry:</b> Shuffle 3 Portals\ninto your deck. When drawn,\nsummon a 2/2 Demon\nwith <b>Rush</b>.",Its like an interdimensional game of demon tag.,enUS
DAL_366t2,Recruitment Contract,Rise of Shadows,Spell,Epic,None,0,Rogue,,6,,,,,Akkapoj T.,Destroy a minion. Add_a copy of it to your hand.,,enUS
DAL_088,Safeguard,Rise of Shadows,Minion,Common,Deathrattle#Taunt,2,Neutral,,6,5,4,True,Mech,L. Lullabi & K. Turovec,[x]<b>Taunt</b>\n<b>Deathrattle:</b> Summon a 0/5\nVault Safe with <b>Taunt</b>.,Keep it secret. Keep it safeguarded!,enUS
DAL_366t4,Turncoat Contract,Rise of Shadows,Spell,Epic,None,0,Rogue,,6,,,,,Akkapoj T.,Destroy a minion. It_deals its damage to adjacent minions.,,enUS
DAL_366,Unidentified Contract,Rise of Shadows,Spell,Epic,None,0,Rogue,,6,,,True,,Akkapoj T.,Destroy a minion. Gains a bonus effect in_your hand.,The terms of service are constantly changing.,enUS
DAL_378ts,Unleash the Beast,Rise of Shadows,Spell,Rare,Rush,1,Hunter,,6,,0,,,,Summon a 5/5 Wyvern with <b>Rush</b>.,,enUS
DAL_378,Unleash the Beast,Rise of Shadows,Spell,Rare,Twinspell#Rush,2,Hunter,,6,,0,True,,L. Lullabi & K. Turovec,<b>Twinspell</b>\nSummon a 5/5 Wyvern with <b>Rush</b>.,The Kirin Tor have always been lax in enforcing leash laws.,enUS
DAL_538,Unseen Saboteur,Rise of Shadows,Minion,Epic,Battlecry,1,Neutral,,6,6,5,True,,Dave Allsop,<b>Battlecry:</b> Your opponent casts a random spell from their hand <i>(targets chosen randomly)</i>.,Far more effective than the flamboyant saboteur.,enUS
DAL_096,Violet Warden,Rise of Shadows,Minion,Common,Taunt#Spell Damage,2,Neutral,,6,7,4,True,,Evgeniy Dlinnov,<b>Taunt</b>\n<b>Spell Damage +1</b>,"He's got magic, a shield, and an unwavering obsession with the color purple.",enUS
DALA_722,Annoy-o Horn,Rise of Shadows,Spell,,None,0,Neutral,,7,,,,,,Fill your board with annoying minions.,,enUS
DAL_422,Arch-Villain Rafaam,Rise of Shadows,Minion,Legendary,Battlecry#Taunt,2,Warlock,,7,8,7,True,,Alex Horley,<b><b>Taunt</b>\nBattlecry:</b> Replace your hand and deck with <b>Legendary</b> minions.,Minions must wash hands before being LIQUIDATED AND REPLACED BY SOMEONE BETTER.,enUS
DAL_064,Blastmaster Boom,Rise of Shadows,Minion,Legendary,Battlecry,1,Warrior,,7,7,7,True,,Matt Dixon,[x]<b>Battlecry:</b> Summon two 1/1\nBoom Bots for each Bomb\nin your opponent's deck.,He's gonna fly through the air with the greatest of grease.,enUS
DAL_554,Chef Nomi,Rise of Shadows,Minion,Legendary,Battlecry,1,Neutral,,7,6,6,True,,Sean McNally,"<b>Battlecry:</b> If your deck is empty, summon six 6/6 Greasefire_Elementals.",His cooking is always very well done.,enUS
DAL_774,Exotic Mountseller,Rise of Shadows,Minion,Rare,None,0,Neutral,,7,8,5,True,,Maria Trepalina,"Whenever you cast a spell, summon a random\n3-Cost Beast.",*Taps roof of mammoth* You can fit so many squirrels in this thing!,enUS
DAL_431,Swampqueen Hagatha,Rise of Shadows,Minion,Legendary,Battlecry,1,Shaman,,7,5,5,True,,Alex Horley,[x]<b>Battlecry:</b> Add a 5/5\nHorror to your hand. Teach\nit two Shaman spells.,Rafaam mainly enjoys working with Hagatha because she never laughs at Dr. Boom's jokes.,enUS
DAL_719,Tak Nozwhisker,Rise of Shadows,Minion,Legendary,None,0,Rogue,,7,6,6,True,,Rafael Zanchetin,"[x]Whenever you shuffle a\ncard into your deck, add\na copy to your hand.","""One for me and one for future me!""",enUS
DAL_775,Tunnel Blaster,Rise of Shadows,Minion,Rare,Taunt#Deathrattle,2,Neutral,,7,7,3,True,,Ivan Fomin,[x]<b>Taunt</b>\n<b>Deathrattle:</b> Deal 3 damage\nto all minions.,And you always thought they wore the candles just for fun.,enUS
DAL_550,Underbelly Ooze,Rise of Shadows,Minion,Rare,None,0,Neutral,,7,5,3,True,,Danny Dai,"After this minion survives damage, summon a copy_of it.",It's always accepting of the less successful adventurers.,enUS
DAL_379,Vereesa Windrunner,Rise of Shadows,Minion,Legendary,Battlecry,1,Hunter,,7,6,5,True,,James Ryman,"<b>Battlecry:</b> Equip Thori'dal, the Stars' Fury.",Good things come in threes: Windrunner sisters and arrows of Thori'dal.,enUS
DALA_BOSS_06dk,"""Scourgelord"" Dazzik",Rise of Shadows,Hero,Legendary,Battlecry,1,Warrior,,8,30,,,,,<b>Battlecry</b>: Equip a 4/3_Shadowmourne that also damages adjacent minions.,,enUS
DAL_592,Batterhead,Rise of Shadows,Minion,Epic,Rush,1,Neutral,,8,12,3,True,,MAR Studio,"<b>Rush</b>. After this attacks and kills a minion, it may_attack again.","When it comes to problem-solving, he always uses his head.",enUS
DAL_721,Catrina Muerte,Rise of Shadows,Minion,Legendary,None,0,Priest,,8,8,6,True,,Mike Sass,"[x]At the end of your turn,\nsummon a friendly minion\nthat died this game.",She always manages to lift your spirits.,enUS
DAL_607,Fel Lord Betrug,Rise of Shadows,Minion,Legendary,Rush,1,Warlock,,8,7,5,True,Demon,Nicola Saviori,"[x]Whenever you draw a\nminion, summon a copy\n with <b>Rush</b> that dies at\nend of turn.",Nobody else likes rush hour.,enUS
DAL_560,Heroic Innkeeper,Rise of Shadows,Minion,Common,Battlecry#Taunt,2,Neutral,,8,4,4,True,,Maria Trepalina,<b>Taunt.</b> <b>Battlecry:</b> Gain +2/+2 for each other friendly minion.,We reserve the right to refuse service to any 1/1.,enUS
DAL_752,Jepetto Joybuzz,Rise of Shadows,Minion,Legendary,Battlecry,1,Neutral,,8,6,6,True,,Anton Zemskov,"<b>Battlecry:</b> Draw 2 minions from your deck. Set their Attack, Health, and Cost to 1.",Im a real toy now!,enUS
DAL_357,Lucentbark,Rise of Shadows,Minion,Legendary,Deathrattle#Taunt,2,Druid,,8,8,4,True,,Steven Prescott,<b>Taunt</b>\n<b>Deathrattle:</b> Go dormant. Restore 5 Health to awaken this minion.,Always feels refreshed after a little dirt nap.,enUS
DAL_578,Power of Creation,Rise of Shadows,Spell,Epic,Discover,1,Mage,,8,,,True,,Zoltan Boros,<b>Discover</b> a 6-Cost minion. Summon two copies of it.,"Mostly used for party tricks, to be honest.",enUS
DAL_256,The Forest's Aid,Rise of Shadows,Spell,Rare,Twinspell,1,Druid,,8,,,True,,Vladimir Kafanov,<b>Twinspell</b>\nSummon five 2/2 Treants.,Delicious Forests Aid! Made from real forests.,enUS
DAL_256ts,The Forest's Aid,Rise of Shadows,Spell,Rare,None,0,Druid,,8,,,,,,Summon five 2/2 Treants.,,enUS
DAL_047,Walking Fountain,Rise of Shadows,Minion,Common,Rush#Lifesteal#Windfury,3,Shaman,,8,8,4,True,Elemental,James Ryman,"<b>Lifesteal</b>, <b>Rush</b>, <b>Windfury</b>",The weirdest part is that it doesn't have legs.,enUS
DAL_742,Whirlwind Tempest,Rise of Shadows,Minion,Epic,Aura#Windfury,2,Neutral,Neutral,8,6,6,True,Elemental,Wayne Wu,Your minions with <b>Windfury</b> have <b>Mega-Windfury</b>.,And your minions with mega-windfury get... dizzy.,enUS
DAL_736,Archivist Elysiana,Rise of Shadows,Minion,Legendary,Battlecry#Discover,2,Neutral,,9,7,7,True,,James Ryman,<b>Battlecry:</b> <b>Discover</b> 5 cards. Replace your deck with 2_copies of each.,Your deck is just another organizational challenge to her.,enUS
DAL_760,Burly Shovelfist,Rise of Shadows,Minion,Common,Rush,1,Neutral,,9,9,9,True,,Matt Dixon,<b>Rush</b>,Shovel beats paper and rock!,enUS
DALA_711,Dreamgrove Ring,Rise of Shadows,Spell,,Discover,1,Neutral,,9,,,,,,<b>Discover</b> a <b>Legendary</b> minion. Summon five copies of it.,,enUS
DAL_724,Mass Resurrection,Rise of Shadows,Spell,Rare,None,0,Priest,,9,,,True,,Arthur Bozonnet,Summon 3 friendly minions that died\nthis game.,"One's company, two's a crowd, and three's a mass resurrection, apparently.",enUS
DAL_553,Big Bad Archmage,Rise of Shadows,Minion,Epic,None,0,Neutral,,10,6,6,True,,Mauricio Herrera,"At the end of your turn, summon a random\n6-Cost minion.","""My, my, what big minions I have!""",enUS
DAL_059,Dimensional Ripper,Rise of Shadows,Spell,Rare,None,0,Warrior,,10,,,True,,Daria Tuzova,Summon 2 copies of a minion in your deck.,The first dimensional ripper had a point.\nThe second fell flat.\nThe THIRD one really started to take shape!,enUS
DALA_706,EVIL Propaganda,Rise of Shadows,Spell,,None,0,Neutral,,10,,,,,,Take control of all enemy minions.,,enUS
DAL_561,Jumbo Imp,Rise of Shadows,Minion,Epic,None,0,Warlock,,10,8,8,True,Demon,James Ryman,Costs (1) less whenever a friendly Demon dies while this is in your hand.,Jumbo in size! Huge in E.V.I.L.!,enUS
DAL_609,Kalecgos,Rise of Shadows,Minion,Legendary,Battlecry#Aura#Discover,3,Mage,,10,12,4,True,Dragon,Chris Rahn,Your first spell each\nturn costs (0).\n<b>Battlecry:</b> <b>Discover</b>\na spell.,He was once the Aspect of Magic but gave it up to focus on cheap tricks.,enUS
DAL_581,Nozari,Rise of Shadows,Minion,Legendary,Battlecry,1,Paladin,,10,12,4,True,Dragon,Arthur Gimaldinov,<b>Battlecry:</b> Restore both heroes to full Health.,"In another timeline, she was called Yeszari.",enUS
DAL_070,The Boom Reaver,Rise of Shadows,Minion,Legendary,Battlecry#Rush,2,Warrior,,10,9,7,True,Mech,Jerry Mascho,<b>Battlecry:</b> Summon a copy of a minion in your deck. Give it <b>Rush</b>.,Whats better than reaving? BOOM reaving!,enUS
DAL_357t,Spirit of Lucentbark,Rise of Shadows,Minion,,None,0,Druid,,11,1,0,,,,"When you restore 5 Health, awaken this minion.\n<i>(@ left!)</i>",,enUS
FB_Champs_SetEvent_copy,Add FSG Score Screen,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,,,enUS
TB_Firefest2_Ahune_H,Ahune The Frostlord,Tavern Brawl,Hero,,None,0,Neutral,,,60,,,,,,,enUS
FB_Duelers_Drawn,Already Drawn,Tavern Brawl,Enchantment,,None,0,Neutral,Neutral,,,,,,,,,enUS
TB_Amalgam_Ench,Amalgam Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Minions have all races.,,enUS
TB_MechWar_Boss1,Annoy-o-Tron,Tavern Brawl,Hero,Free,None,0,Neutral,Neutral,,30,,,,,,,enUS
FB_SPT_AnnoyOPrime,Annoy-o-Tron Prime,Tavern Brawl,Hero,,None,0,Neutral,,,1,0,,,,,,enUS
TB_SPT_DPromoSecre8e,Assassin's Stealth,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,<b>Stealth</b>.,,enUS
FB_Toki_IncreaseHealthEnch,Augmented Reality,Tavern Brawl,Enchantment,,Echo,1,Neutral,Neutral,,,,,,,Attack increased.,,enUS
FB_Champs_AT_045eee,Aviana's Blessing,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Costs (1).,,enUS
TB_BossRumble_002,Aya Blackpaw,Tavern Brawl,Hero,,None,0,Druid,Neutral,,30,,,,,,,enUS
TB_BountyHunt_Azalina,Azalina Soulthief,Tavern Brawl,Hero,,None,0,Warlock,,,50,,,,,[x]<i>Her children's safety\nis her top priority.\nAt any cost.</i>,,enUS
TB_207_BagOfSpells,Bag of Burgled Spells,Tavern Brawl,Hero,,None,0,Neutral,,,30,,,,,Your spells summon a random minion of the same cost!,,enUS
FB_TopX_Ban,Ban Opponent's Card,Tavern Brawl,Enchantment,,None,0,Neutral,Neutral,,,,,,,,,enUS
TB_100th_BananaPlayerEnchant,Bananas on Death,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Spawn Banana,,enUS
TB_207_TolBarad,Battle of Tol Barad,Tavern Brawl,Hero,,None,0,Neutral,,,30,,,,,"Play a minion and get a random spell of the same cost, but for free!",,enUS
FB_BuildABrawl001c_ench,Battle of Tol Barad Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,After a minion is played add a spell of the same mana cost to your hand. \n It costs (0).,,enUS
TB_006e,Big Banana,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Has +2/+2.,,enUS
KAR_a10_Boss2H_TB,Black King,Tavern Brawl,Hero,,None,0,Neutral,,,10,0,,,,,,enUS
TB_BlingBrawl_Blade1e,Blingtron's Blade,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,"When this breaks, randomly summon a new weapon.",,enUS
TB_BlingBrawl_Blade2e,Blingtron's Blade HERO,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,,,enUS
FB_BuildABrawl003c_ench,Blood Magic Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,All spells cost health instead of mana,,enUS
TB_BountyHunt_BloodWitch,Blood Witch Gretta,Tavern Brawl,Hero,,None,0,Warlock,,,30,,,,,<i>Magic is powerful in her grove... but it comes at a cost.</i>,,enUS
FB_LK008h,Blood-Queen Lana'thel,Tavern Brawl,Hero,,None,0,Neutral,,,30,,,,,,,enUS
TB_Chupacabran_HP_E,Bloodthirsty,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Increased stats and <b>Lifesteal.</b>,,enUS
FB_Juggernaut_MinionEnchant,Bombs Away,Tavern Brawl,Enchantment,,None,0,,Neutral,,,,,,,<b>Deathrattle</b>: Deal 1-3 damage to a random enemy.,,enUS
TB_PickYourFate_10_EnchMinion,Bonus,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Your <b>Battlecry</b> minions have +1/+1.,,enUS
TB_PickYourFate_9_EnchMinion,Bonus,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Your <b>Deathrattle</b> minions have +1/+1.,,enUS
TB_MechWar_Boss2,Boom Bot,Tavern Brawl,Hero,Free,None,0,Neutral,Neutral,,30,,,,,,,enUS
TB_BoomBotFestival_001e,Boom Bot Attached,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,<b>Deathrattle:</b> Deal 1-4 damage to a random enemy.,,enUS
TB_Henchmania_BoomEnchantBan,Boom o'clock!,Tavern Brawl,Enchantment,,None,0,,Neutral,,,,,,,<b>Deathrattle</b>: Deal 1-2 damage to a random enemy.,,enUS
TB_001,Boss HP Swapper,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,,,enUS
TB_LethalSetup02,Brawl Progress Saved,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Welcome back! Would you like to restart or continue?,,enUS
TB_BountyHunt_Brushwood,Brushwood Centurion,Tavern Brawl,Hero,,None,0,Warrior,,,60,,,,,<i>This once-stalwart defender of the woods now sows chaos.</i>,,enUS
FB_BuildABrawl_Tools_ench,Build-A-Brawl Innkeeper Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Choose a new blend of Tavern Brawls for your Fireside Gathering.,,enUS
BRMC_97e,Burning Adrenaline,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Costs (2) less.,,enUS
FB_BuildABrawl001a_ench,By the Power of Ragnaros! Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,Each turn reduce the cost of all cards by (1).,,enUS
TB_BuildaBoss_001,Catacomb Boss,Tavern Brawl,Hero,,None,0,Neutral,,,80,,,,,,,enUS
TB_207_TreasureCatacombs,Catacomb Treasures!,Tavern Brawl,Hero,,None,0,Neutral,,,30,,,,,Complete your quest to get an awesome treasure!,,enUS
FB_Champs_SetUp_Ench,Champs Setup,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,,,enUS
TB_MP_01e,Charge!,Tavern Brawl,Enchantment,,None,0,Warrior,,,,,,,,Has <b>Charge</b>,,enUS
TB_GiftExchange_Enchantment,Cheap Gift,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,This card's cost is reduced.,,enUS
TB_TagTeam,Check for Hero Death,Tavern Brawl,Enchantment,,None,0,Neutral,Neutral,,,,,,,,,enUS
FB_LK003,Check for Hero Death in Lich King Raid,Tavern Brawl,Enchantment,,None,0,Neutral,Neutral,,,,,,,,,enUS
TB_010e,Choose One of Three,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,,,enUS
TB_BountyHunt_Chupacabran,Chupacabran,Tavern Brawl,Hero,,None,0,Druid,,,30,,,,,<i>It used to feed on local livestock. Now it hungers for more.</i>,,enUS
TB_SPT_Boss,City of Stormwind,Tavern Brawl,Hero,,None,0,Neutral,,,1000,0,,,,,,enUS
TB_SPT_MTH_Boss0,City of Stormwind,Tavern Brawl,Hero,,None,0,Neutral,,,1,0,,,,,,enUS
FB_BuildABrawl003b_ench,Clash of the Minions Enchant,Tavern Brawl,Enchantment,,None,0,Neutral,,,,,,,,All minions gain <b>Charge</b> and <b>Taunt</b>.,,enUS
TB_207_Cloneball,Cloneball!,Tavern Brawl,Hero,,None,0,Neutral,,,30,,,,,"Your deck is made of random Legendary minions, cloned four times!",,enUS
